file,projectId,type,desc,path
0311ModelSet.cmodel,proj_dd79992f,safetyAbility,安全能力,safetyAbility
0311ModelSet.cmodel,proj_dd79992f,safetyIO,安全IO,safetyAbility/safetyIO
0311ModelSet.cmodel,proj_dd79992f,safetySensor,避障传感器,safetyAbility/safetySensor
0311ModelSet.cmodel,proj_dd79992f,safetyRound,避障范围,safetyAbility/safetyRound
0311ModelSet.cmodel,proj_dd79992f,distMeasureAbility,透传测距,distMeasureAbility
0311ModelSet.cmodel,proj_dd79992f,distSensor,测距,distMeasureAbility/distSensor
0311ModelSet.cmodel,proj_dd79992f,actorAbility,执行机构能力,actorAbility
0311ModelSet.cmodel,proj_dd79992f,actor,执行机构,actorAbility/actor
清畅3T（1.2版本）.cmodel,proj_076b039a,locationAbility,定位能力,locationAbility
清畅3T（1.2版本）.cmodel,proj_076b039a,navi,导航,locationAbility/navi
清畅3T（1.2版本）.cmodel,proj_076b039a,sensoryRecoAbi,感知识别,sensoryRecoAbi
清畅3T（1.2版本）.cmodel,proj_076b039a,codeRec,码识别,sensoryRecoAbi/codeRec
清畅3T（1.2版本）.cmodel,proj_076b039a,ranging,测距,sensoryRecoAbi/ranging
清畅3T（1.2版本）.cmodel,proj_076b039a,detectAbi,检测能力,sensoryRecoAbi/detectAbi
清畅3T（1.2版本）.cmodel,proj_076b039a,HCI,人机交互,HCI
清畅3T（1.2版本）.cmodel,proj_076b039a,led,灯光,HCI/led
清畅3T（1.2版本）.cmodel,proj_076b039a,button,按钮,HCI/button
清畅3T（1.2版本）.cmodel,proj_076b039a,safetyAbility,安全能力,safetyAbility
清畅3T（1.2版本）.cmodel,proj_076b039a,safetyIO,安全IO,safetyAbility/safetyIO
清畅3T（1.2版本）.cmodel,proj_076b039a,safetySensor,避障传感器,safetyAbility/safetySensor
清畅3T（1.2版本）.cmodel,proj_076b039a,safetyRound,避障范围,safetyAbility/safetyRound
清畅3T（1.2版本）.cmodel,proj_076b039a,distMeasureAbility,透传测距,distMeasureAbility
清畅3T（1.2版本）.cmodel,proj_076b039a,distSensor,测距,distMeasureAbility/distSensor
清畅3T（1.2版本）.cmodel,proj_076b039a,actorAbility,执行机构能力,actorAbility
清畅3T（1.2版本）.cmodel,proj_076b039a,actor,执行机构,actorAbility/actor
最终ModelSet.cmodel,proj_482c6d87,locationAbility,定位能力,locationAbility
最终ModelSet.cmodel,proj_482c6d87,navi,导航,locationAbility/navi
最终ModelSet.cmodel,proj_482c6d87,HCI,人机交互,HCI
最终ModelSet.cmodel,proj_482c6d87,led,灯光,HCI/led
最终ModelSet.cmodel,proj_482c6d87,button,按钮,HCI/button
最终ModelSet.cmodel,proj_482c6d87,safetyAbility,安全能力,safetyAbility
最终ModelSet.cmodel,proj_482c6d87,safetyIO,安全IO,safetyAbility/safetyIO
最终ModelSet.cmodel,proj_482c6d87,safetySensor,避障传感器,safetyAbility/safetySensor
最终ModelSet.cmodel,proj_482c6d87,safetyRound,避障范围,safetyAbility/safetyRound
最终ModelSet.cmodel,proj_482c6d87,distMeasureAbility,透传测距,distMeasureAbility
最终ModelSet.cmodel,proj_482c6d87,distSensor,测距,distMeasureAbility/distSensor
最终ModelSet.cmodel,proj_482c6d87,actorAbility,执行机构能力,actorAbility
最终ModelSet.cmodel,proj_482c6d87,actor,执行机构,actorAbility/actor
ModelSet(5).cmodel,proj_becd64b6,locationAbility,定位能力,locationAbility
ModelSet(5).cmodel,proj_becd64b6,navi,导航,locationAbility/navi
ModelSet(5).cmodel,proj_becd64b6,HCI,人机交互,HCI
ModelSet(5).cmodel,proj_becd64b6,led,灯光,HCI/led
ModelSet(5).cmodel,proj_becd64b6,button,按钮,HCI/button
ModelSet(5).cmodel,proj_becd64b6,safetyAbility,安全能力,safetyAbility
ModelSet(5).cmodel,proj_becd64b6,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet(5).cmodel,proj_becd64b6,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet(5).cmodel,proj_becd64b6,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet(5).cmodel,proj_becd64b6,distMeasureAbility,透传测距,distMeasureAbility
ModelSet(5).cmodel,proj_becd64b6,distSensor,测距,distMeasureAbility/distSensor
ModelSet(5).cmodel,proj_becd64b6,actorAbility,执行机构能力,actorAbility
ModelSet(5).cmodel,proj_becd64b6,actor,执行机构,actorAbility/actor
ModelSet(1).cmodel,proj_2f473547,locationAbility,定位能力,locationAbility
ModelSet(1).cmodel,proj_2f473547,navi,导航,locationAbility/navi
ModelSet(1).cmodel,proj_2f473547,sensoryRecoAbi,感知识别,sensoryRecoAbi
ModelSet(1).cmodel,proj_2f473547,codeRec,码识别,sensoryRecoAbi/codeRec
ModelSet(1).cmodel,proj_2f473547,ranging,测距,sensoryRecoAbi/ranging
ModelSet(1).cmodel,proj_2f473547,detectAbi,检测能力,sensoryRecoAbi/detectAbi
ModelSet(1).cmodel,proj_2f473547,HCI,人机交互,HCI
ModelSet(1).cmodel,proj_2f473547,led,灯光,HCI/led
ModelSet(1).cmodel,proj_2f473547,button,按钮,HCI/button
ModelSet(1).cmodel,proj_2f473547,safetyAbility,安全能力,safetyAbility
ModelSet(1).cmodel,proj_2f473547,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet(1).cmodel,proj_2f473547,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet(1).cmodel,proj_2f473547,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet(1).cmodel,proj_2f473547,distMeasureAbility,透传测距,distMeasureAbility
ModelSet(1).cmodel,proj_2f473547,distSensor,测距,distMeasureAbility/distSensor
ModelSet(1).cmodel,proj_2f473547,actorAbility,执行机构能力,actorAbility
ModelSet(1).cmodel,proj_2f473547,actor,执行机构,actorAbility/actor
ModelSet39(1).cmodel,proj_d39f8944,locationAbility,定位能力,locationAbility
ModelSet39(1).cmodel,proj_d39f8944,navi,导航,locationAbility/navi
ModelSet39(1).cmodel,proj_d39f8944,HCI,人机交互,HCI
ModelSet39(1).cmodel,proj_d39f8944,led,灯光,HCI/led
ModelSet39(1).cmodel,proj_d39f8944,button,按钮,HCI/button
ModelSet39(1).cmodel,proj_d39f8944,safetyAbility,安全能力,safetyAbility
ModelSet39(1).cmodel,proj_d39f8944,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet39(1).cmodel,proj_d39f8944,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet39(1).cmodel,proj_d39f8944,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet39(1).cmodel,proj_d39f8944,distMeasureAbility,透传测距,distMeasureAbility
ModelSet39(1).cmodel,proj_d39f8944,distSensor,测距,distMeasureAbility/distSensor
ModelSet39(1).cmodel,proj_d39f8944,actorAbility,执行机构能力,actorAbility
ModelSet39(1).cmodel,proj_d39f8944,actor,执行机构,actorAbility/actor
ModelSet312.cmodel,proj_d74220c4,locationAbility,定位能力,locationAbility
ModelSet312.cmodel,proj_d74220c4,navi,导航,locationAbility/navi
ModelSet312.cmodel,proj_d74220c4,HCI,人机交互,HCI
ModelSet312.cmodel,proj_d74220c4,led,灯光,HCI/led
ModelSet312.cmodel,proj_d74220c4,button,按钮,HCI/button
ModelSet312.cmodel,proj_d74220c4,safetyAbility,安全能力,safetyAbility
ModelSet312.cmodel,proj_d74220c4,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet312.cmodel,proj_d74220c4,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet312.cmodel,proj_d74220c4,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet312.cmodel,proj_d74220c4,distMeasureAbility,透传测距,distMeasureAbility
ModelSet312.cmodel,proj_d74220c4,distSensor,测距,distMeasureAbility/distSensor
ModelSet312.cmodel,proj_d74220c4,actorAbility,执行机构能力,actorAbility
ModelSet312.cmodel,proj_d74220c4,actor,执行机构,actorAbility/actor
ModelSet.cmodel,proj_0153cf51,locationAbility,定位能力,locationAbility
ModelSet.cmodel,proj_0153cf51,navi,导航,locationAbility/navi
ModelSet.cmodel,proj_0153cf51,HCI,人机交互,HCI
ModelSet.cmodel,proj_0153cf51,led,灯光,HCI/led
ModelSet.cmodel,proj_0153cf51,button,按钮,HCI/button
ModelSet.cmodel,proj_0153cf51,safetyAbility,安全能力,safetyAbility
ModelSet.cmodel,proj_0153cf51,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet.cmodel,proj_0153cf51,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet.cmodel,proj_0153cf51,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet.cmodel,proj_0153cf51,distMeasureAbility,透传测距,distMeasureAbility
ModelSet.cmodel,proj_0153cf51,distSensor,测距,distMeasureAbility/distSensor
ModelSet.cmodel,proj_0153cf51,actorAbility,执行机构能力,actorAbility
ModelSet.cmodel,proj_0153cf51,actor,执行机构,actorAbility/actor
20260612.cmodel,proj_b1112db8,locationAbility,定位能力,locationAbility
20260612.cmodel,proj_b1112db8,navi,导航,locationAbility/navi
20260612.cmodel,proj_b1112db8,HCI,人机交互,HCI
20260612.cmodel,proj_b1112db8,led,灯光,HCI/led
20260612.cmodel,proj_b1112db8,button,按钮,HCI/button
20260612.cmodel,proj_b1112db8,safetyAbility,安全能力,safetyAbility
20260612.cmodel,proj_b1112db8,safetyIO,安全IO,safetyAbility/safetyIO
20260612.cmodel,proj_b1112db8,safetySensor,避障传感器,safetyAbility/safetySensor
20260612.cmodel,proj_b1112db8,safetyRound,避障范围,safetyAbility/safetyRound
20260612.cmodel,proj_b1112db8,distMeasureAbility,透传测距,distMeasureAbility
20260612.cmodel,proj_b1112db8,distSensor,测距,distMeasureAbility/distSensor
20260612.cmodel,proj_b1112db8,actorAbility,执行机构能力,actorAbility
20260612.cmodel,proj_b1112db8,actor,执行机构,actorAbility/actor
ModelSet.cmodel,proj_cecf0520,locationAbility,定位能力,locationAbility
ModelSet.cmodel,proj_cecf0520,navi,导航,locationAbility/navi
ModelSet.cmodel,proj_cecf0520,HCI,人机交互,HCI
ModelSet.cmodel,proj_cecf0520,led,灯光,HCI/led
ModelSet.cmodel,proj_cecf0520,button,按钮,HCI/button
ModelSet.cmodel,proj_cecf0520,safetyAbility,安全能力,safetyAbility
ModelSet.cmodel,proj_cecf0520,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet.cmodel,proj_cecf0520,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet.cmodel,proj_cecf0520,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet.cmodel,proj_cecf0520,distMeasureAbility,透传测距,distMeasureAbility
ModelSet.cmodel,proj_cecf0520,distSensor,测距,distMeasureAbility/distSensor
ModelSet.cmodel,proj_cecf0520,actorAbility,执行机构能力,actorAbility
ModelSet.cmodel,proj_cecf0520,actor,执行机构,actorAbility/actor
proj_1234_fixed.cmodel,proj_998423b1,locationAbility,定位能力,locationAbility
proj_1234_fixed.cmodel,proj_998423b1,navi,导航,locationAbility/navi
proj_1234_fixed.cmodel,proj_998423b1,HCI,人机交互,HCI
proj_1234_fixed.cmodel,proj_998423b1,led,灯光,HCI/led
proj_1234_fixed.cmodel,proj_998423b1,button,按钮,HCI/button
proj_1234_fixed.cmodel,proj_998423b1,safetyAbility,安全能力,safetyAbility
proj_1234_fixed.cmodel,proj_998423b1,safetyIO,安全IO,safetyAbility/safetyIO
proj_1234_fixed.cmodel,proj_998423b1,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1234_fixed.cmodel,proj_998423b1,safetyRound,避障范围,safetyAbility/safetyRound
proj_1234_fixed.cmodel,proj_998423b1,distMeasureAbility,透传测距,distMeasureAbility
proj_1234_fixed.cmodel,proj_998423b1,distSensor,测距,distMeasureAbility/distSensor
proj_1234_fixed.cmodel,proj_998423b1,actorAbility,执行机构能力,actorAbility
proj_1234_fixed.cmodel,proj_998423b1,actor,执行机构,actorAbility/actor
proj_1234.cmodel,proj_f85dbbdb,locationAbility,定位能力,locationAbility
proj_1234.cmodel,proj_f85dbbdb,navi,导航,locationAbility/navi
proj_1234.cmodel,proj_f85dbbdb,HCI,人机交互,HCI
proj_1234.cmodel,proj_f85dbbdb,led,灯光,HCI/led
proj_1234.cmodel,proj_f85dbbdb,button,按钮,HCI/button
proj_1234.cmodel,proj_f85dbbdb,safetyAbility,安全能力,safetyAbility
proj_1234.cmodel,proj_f85dbbdb,safetyIO,安全IO,safetyAbility/safetyIO
proj_1234.cmodel,proj_f85dbbdb,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1234.cmodel,proj_f85dbbdb,safetyRound,避障范围,safetyAbility/safetyRound
proj_1234.cmodel,proj_f85dbbdb,distMeasureAbility,透传测距,distMeasureAbility
proj_1234.cmodel,proj_f85dbbdb,distSensor,测距,distMeasureAbility/distSensor
proj_1234.cmodel,proj_f85dbbdb,actorAbility,执行机构能力,actorAbility
proj_1234.cmodel,proj_f85dbbdb,actor,执行机构,actorAbility/actor
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,locationAbility,定位能力,locationAbility
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,navi,导航,locationAbility/navi
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,HCI,人机交互,HCI
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,led,灯光,HCI/led
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,button,按钮,HCI/button
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,safetyAbility,安全能力,safetyAbility
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,safetyIO,安全IO,safetyAbility/safetyIO
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,safetyRound,避障范围,safetyAbility/safetyRound
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,distMeasureAbility,透传测距,distMeasureAbility
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,distSensor,测距,distMeasureAbility/distSensor
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,actorAbility,执行机构能力,actorAbility
proj_1234_packed (8)_调整.cmodel,proj_67f1d75b,actor,执行机构,actorAbility/actor
ModelSet39_reconstructed.cmodel,proj_150bb98b,locationAbility,定位能力,locationAbility
ModelSet39_reconstructed.cmodel,proj_150bb98b,navi,导航,locationAbility/navi
ModelSet39_reconstructed.cmodel,proj_150bb98b,HCI,人机交互,HCI
ModelSet39_reconstructed.cmodel,proj_150bb98b,led,灯光,HCI/led
ModelSet39_reconstructed.cmodel,proj_150bb98b,button,按钮,HCI/button
ModelSet39_reconstructed.cmodel,proj_150bb98b,safetyAbility,安全能力,safetyAbility
ModelSet39_reconstructed.cmodel,proj_150bb98b,safetyIO,安全IO,safetyAbility/safetyIO
ModelSet39_reconstructed.cmodel,proj_150bb98b,safetySensor,避障传感器,safetyAbility/safetySensor
ModelSet39_reconstructed.cmodel,proj_150bb98b,safetyRound,避障范围,safetyAbility/safetyRound
ModelSet39_reconstructed.cmodel,proj_150bb98b,distMeasureAbility,透传测距,distMeasureAbility
ModelSet39_reconstructed.cmodel,proj_150bb98b,distSensor,测距,distMeasureAbility/distSensor
ModelSet39_reconstructed.cmodel,proj_150bb98b,actorAbility,执行机构能力,actorAbility
ModelSet39_reconstructed.cmodel,proj_150bb98b,actor,执行机构,actorAbility/actor
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,locationAbility,定位能力,locationAbility
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,navi,导航,locationAbility/navi
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,HCI,人机交互,HCI
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,led,灯光,HCI/led
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,button,按钮,HCI/button
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,safetyAbility,安全能力,safetyAbility
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,distMeasureAbility,透传测距,distMeasureAbility
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,distSensor,测距,distMeasureAbility/distSensor
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,actorAbility,执行机构能力,actorAbility
new_proj_qupxzl9_packed.cmodel,proj_ffa59d5f,actor,执行机构,actorAbility/actor
proj_6a41f0b3_packed.cmodel,proj_51e51f61,locationAbility,定位能力,locationAbility
proj_6a41f0b3_packed.cmodel,proj_51e51f61,navi,导航,locationAbility/navi
proj_6a41f0b3_packed.cmodel,proj_51e51f61,HCI,人机交互,HCI
proj_6a41f0b3_packed.cmodel,proj_51e51f61,led,灯光,HCI/led
proj_6a41f0b3_packed.cmodel,proj_51e51f61,button,按钮,HCI/button
proj_6a41f0b3_packed.cmodel,proj_51e51f61,safetyAbility,安全能力,safetyAbility
proj_6a41f0b3_packed.cmodel,proj_51e51f61,safetyIO,安全IO,safetyAbility/safetyIO
proj_6a41f0b3_packed.cmodel,proj_51e51f61,safetySensor,避障传感器,safetyAbility/safetySensor
proj_6a41f0b3_packed.cmodel,proj_51e51f61,safetyRound,避障范围,safetyAbility/safetyRound
proj_6a41f0b3_packed.cmodel,proj_51e51f61,distMeasureAbility,透传测距,distMeasureAbility
proj_6a41f0b3_packed.cmodel,proj_51e51f61,distSensor,测距,distMeasureAbility/distSensor
proj_6a41f0b3_packed.cmodel,proj_51e51f61,actorAbility,执行机构能力,actorAbility
proj_6a41f0b3_packed.cmodel,proj_51e51f61,actor,执行机构,actorAbility/actor
proj_7c5fa442_packed.cmodel,proj_373bb399,locationAbility,定位能力,locationAbility
proj_7c5fa442_packed.cmodel,proj_373bb399,navi,导航,locationAbility/navi
proj_7c5fa442_packed.cmodel,proj_373bb399,HCI,人机交互,HCI
proj_7c5fa442_packed.cmodel,proj_373bb399,led,灯光,HCI/led
proj_7c5fa442_packed.cmodel,proj_373bb399,button,按钮,HCI/button
proj_7c5fa442_packed.cmodel,proj_373bb399,safetyAbility,安全能力,safetyAbility
proj_7c5fa442_packed.cmodel,proj_373bb399,safetyIO,安全IO,safetyAbility/safetyIO
proj_7c5fa442_packed.cmodel,proj_373bb399,safetySensor,避障传感器,safetyAbility/safetySensor
proj_7c5fa442_packed.cmodel,proj_373bb399,safetyRound,避障范围,safetyAbility/safetyRound
proj_7c5fa442_packed.cmodel,proj_373bb399,distMeasureAbility,透传测距,distMeasureAbility
proj_7c5fa442_packed.cmodel,proj_373bb399,distSensor,测距,distMeasureAbility/distSensor
proj_7c5fa442_packed.cmodel,proj_373bb399,actorAbility,执行机构能力,actorAbility
proj_7c5fa442_packed.cmodel,proj_373bb399,actor,执行机构,actorAbility/actor
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,locationAbility,定位能力,locationAbility
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,navi,导航,locationAbility/navi
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,HCI,人机交互,HCI
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,led,灯光,HCI/led
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,button,按钮,HCI/button
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,safetyAbility,安全能力,safetyAbility
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,distMeasureAbility,透传测距,distMeasureAbility
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,distSensor,测距,distMeasureAbility/distSensor
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,actorAbility,执行机构能力,actorAbility
new_proj_0qp5k0e_packed.cmodel,proj_9a1a1a43,actor,执行机构,actorAbility/actor
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,locationAbility,定位能力,locationAbility
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,navi,导航,locationAbility/navi
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,HCI,人机交互,HCI
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,led,灯光,HCI/led
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,button,按钮,HCI/button
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,safetyAbility,安全能力,safetyAbility
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,distMeasureAbility,透传测距,distMeasureAbility
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,distSensor,测距,distMeasureAbility/distSensor
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,actorAbility,执行机构能力,actorAbility
new_proj_lj1bxbw_packed.cmodel,proj_6ad40f1a,actor,执行机构,actorAbility/actor
12345_audit.cmodel,proj_61f762ca,locationAbility,定位能力,locationAbility
12345_audit.cmodel,proj_61f762ca,navi,导航,locationAbility/navi
12345_audit.cmodel,proj_61f762ca,HCI,人机交互,HCI
12345_audit.cmodel,proj_61f762ca,led,灯光,HCI/led
12345_audit.cmodel,proj_61f762ca,button,按钮,HCI/button
12345_audit.cmodel,proj_61f762ca,safetyAbility,安全能力,safetyAbility
12345_audit.cmodel,proj_61f762ca,safetyIO,安全IO,safetyAbility/safetyIO
12345_audit.cmodel,proj_61f762ca,safetySensor,避障传感器,safetyAbility/safetySensor
12345_audit.cmodel,proj_61f762ca,safetyRound,避障范围,safetyAbility/safetyRound
12345_audit.cmodel,proj_61f762ca,distMeasureAbility,透传测距,distMeasureAbility
12345_audit.cmodel,proj_61f762ca,distSensor,测距,distMeasureAbility/distSensor
12345_audit.cmodel,proj_61f762ca,actorAbility,执行机构能力,actorAbility
12345_audit.cmodel,proj_61f762ca,actor,执行机构,actorAbility/actor
12345_audit.cmodel,proj_b9cb8b0e,locationAbility,定位能力,locationAbility
12345_audit.cmodel,proj_b9cb8b0e,navi,导航,locationAbility/navi
12345_audit.cmodel,proj_b9cb8b0e,HCI,人机交互,HCI
12345_audit.cmodel,proj_b9cb8b0e,led,灯光,HCI/led
12345_audit.cmodel,proj_b9cb8b0e,button,按钮,HCI/button
12345_audit.cmodel,proj_b9cb8b0e,safetyAbility,安全能力,safetyAbility
12345_audit.cmodel,proj_b9cb8b0e,safetyIO,安全IO,safetyAbility/safetyIO
12345_audit.cmodel,proj_b9cb8b0e,safetySensor,避障传感器,safetyAbility/safetySensor
12345_audit.cmodel,proj_b9cb8b0e,safetyRound,避障范围,safetyAbility/safetyRound
12345_audit.cmodel,proj_b9cb8b0e,distMeasureAbility,透传测距,distMeasureAbility
12345_audit.cmodel,proj_b9cb8b0e,distSensor,测距,distMeasureAbility/distSensor
12345_audit.cmodel,proj_b9cb8b0e,actorAbility,执行机构能力,actorAbility
12345_audit.cmodel,proj_b9cb8b0e,actor,执行机构,actorAbility/actor
12345_audit.cmodel,proj_13362126,locationAbility,定位能力,locationAbility
12345_audit.cmodel,proj_13362126,navi,导航,locationAbility/navi
12345_audit.cmodel,proj_13362126,HCI,人机交互,HCI
12345_audit.cmodel,proj_13362126,led,灯光,HCI/led
12345_audit.cmodel,proj_13362126,button,按钮,HCI/button
12345_audit.cmodel,proj_13362126,safetyAbility,安全能力,safetyAbility
12345_audit.cmodel,proj_13362126,safetyIO,安全IO,safetyAbility/safetyIO
12345_audit.cmodel,proj_13362126,safetySensor,避障传感器,safetyAbility/safetySensor
12345_audit.cmodel,proj_13362126,safetyRound,避障范围,safetyAbility/safetyRound
12345_audit.cmodel,proj_13362126,distMeasureAbility,透传测距,distMeasureAbility
12345_audit.cmodel,proj_13362126,distSensor,测距,distMeasureAbility/distSensor
12345_audit.cmodel,proj_13362126,actorAbility,执行机构能力,actorAbility
12345_audit.cmodel,proj_13362126,actor,执行机构,actorAbility/actor
