file,projectId,sourceModule,sourceModuleUuid,sourceInterface,sourceInterfaceUuid,sourceType,targetModule,targetModuleUuid,targetInterface,targetInterfaceUuid,targetType
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_2,c5e32241090844ada36f8861a275ec32,DI,collision,19a1bbecb4534ca18ebc6e8d3cedb660,DO_1,d7c57a9323554624b8976a2250a09637,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_3,9657af9b7e4d4cb0b3e80bbe425e4b3b,DI,up_limit1,af2f3a2bd35d4833ba64b2afd9eee6e0,DO_1,cb990d6fb7d34c95bf02a3faf69f99c9,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_4,3f784ad063f44dceaa46b68ac7195010,DI,up_limit2,6af429c219d74fd4a02ce020dc25806d,DO_1,4bad8830866f4282a24d341c0b814afd,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_5,36effda477af466690252204d093e472,DI,down_limit1,888bd0a54f4944e6b0add985b00c5b80,DO_1,a3dc398fbd5c4f95a337eb112f02f7e3,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_6,05ac8ad0b83e44aba889bca787f235f9,DI,down_limit2,77d421accc5a418eb2f74e981ef8303e,DO_1,9b0f1466f8b443beadb4ba82dd65f4ff,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DI_7,dc71575f809e4679aa061f4306c99e7b,DI,auto_manual,687d34817e56450996238ca2c8ae3d56,DO_1,ca1de03b6fb84202bddc61608b5d97a1,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_1,68059190d4dd4820ad962bbb36a2d8f8,DO,lamp_left,a80315cf89574f669f2f0d27f5309e0d,DI_1,188ea6f86e7c490383b591e5da16e0ec,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_2,5c40e0169feb4a468289f31d4c8a4534,DO,lamp_left,a80315cf89574f669f2f0d27f5309e0d,DI_2,be74fcaf374542b8bc0f25e5238f425d,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_3,423a963a7eae4212a8d86ca005250a7f,DO,lamp_left,a80315cf89574f669f2f0d27f5309e0d,DI_3,86064723796f4673ab1745ee989c52cb,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_4,347eb488889b41d29b1cf0c347ca8ede,DO,lamp_right,c4c28437d7fe4ce2a7b6f20d6031a0e4,DI_1,9d7017bd6cf74ab0a5ff004b5db662b2,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_5,a5037c3386414350aa36c87e53b0b21a,DO,lamp_right,c4c28437d7fe4ce2a7b6f20d6031a0e4,DI_2,a3500786c147410aa88f737500fa835a,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_6,8f7a89ad51154fe19b048cb720a93d80,DO,lamp_right,c4c28437d7fe4ce2a7b6f20d6031a0e4,DI_3,974bfee9e84d4b6b9beb61ba50ab5fa3,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 110,618849f3693b421f958f4257937089ee,DO_7,283006cf16004e8ebbbadec35203c645,DO,charger,7f4081a0ca19431e90dbbcd671de0675,DI_1,fc3c33d281c74050a5b2daacc66b72a5,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_1,0fde712f25d44dd887146dacdbee04e2,DI,ho_ahead,b5662f0a32314133a2401109c3b10323,DO_1,b3cfd2646758462bbe05baeedbe27604,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_2,f26202bcde2343628feeddede3e20e49,DI,ho_back,f0e3f146e2d54ccebb152cea9224979f,DO_1,1176d372dcf94081a1346bdecdbbc913,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_3,d7a3c9d7e0ab477e806763bac898afb2,DI,ho_left,21ea9ad37f634e169baa93f70cd0d95a,DO_1,cd885cafc1c949159f7c0017fb4f30b5,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_4,896452654d134cf5beb27236b00720d1,DI,ho_right,4714dc5d93a44d26bb43b47cc96c8cab,DO_1,9f08f0a059d048b6b140003a4fc82e71,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_5,14f7f42e68ba4c7ca70c8a656ad3c207,DI,ho_lift_up,92aa9b0273e8454fbd8f8c8eb000712f,DO_1,2a6287463a004629879520b6e08c93e3,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_6,02e991079d9742289d67f24fe416d89e,DI,ho_lift_down,4b4149ab2fb74f40aced9128a52a4bf5,DO_1,bb53b5c9513840b0a7e4bc3359e5c05e,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_7,e1084f0896ca4d489500cd2d7f0fdc84,DI,ho_turn_left,2dc5c6bedc384b228ccb8b64cdf724ec,DO_1,880a267dc0f1476c81a38d6b71b325c8,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DI_8,8fb0813b52444bfb938b7944e7e4c14f,DI,ho_turn_right,86df3bb09ef347998e61f1cfe7021c44,DO_1,6330c1c2002643d7937bbbce390f8345,DO
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DO_1,9beaba2b1dfe4dce83208764a5a9ad71,DO,UP-RELAY1,dd34247f06d542e881882cf2f78afaee,DI_1,ba19db88717e4c62b578a01a55dde02d,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DO_2,5a76b05da9534b5d83b0a66ac3baf142,DO,DOWN-RELAY1,ccdb76fa3c6f454ba83af8b5cdf8cf30,DI_1,68f8fb53d14645b5b6286f34fc1bd1eb,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DO_3,c70f3da5174e4a01be75f49019d950d2,DO,UP-RELAY2,d59e6873a7de43269b8ed5fa6c99cf2f,DI_1,3eac356cd0794a3ab1794c22ec5b9e6e,DI
新ModelSet.cmodel,proj_9d5f243d,IO module 111,d91767d1c2bb4c298f82050051bb219e,DO_4,14834f251a7f404587ce8ae5429c613f,DO,DOWN-RELAY2,c2054793e763460b87ab73dc2b3a5259,DI_1,0df5676afae049e0a38fbf5ac7467c82,DI
ModelSet.cmodel,proj_f97f954c,driver-left,82bd967322c54e888ef9aaf9752aded0,CAN_1,98fc774977934e07901ec799b7bffdaa,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_f97f954c,driver-left,82bd967322c54e888ef9aaf9752aded0,LINE_1,8dd9d94bb87c4b578c653b4edc461c97,LINE,motor-left,13e6b0ff93bc49e2a89a214744cae88b,LINE_1,a04a03ca08d945cb8d01e2af8214e097,LINE
ModelSet.cmodel,proj_f97f954c,driver-left,82bd967322c54e888ef9aaf9752aded0,ENCR_1,322245d559a54878a3dc6e305d4dfca7,ENCR,motor-left,13e6b0ff93bc49e2a89a214744cae88b,ENCR_1,1a181dc1be834800b49c0873ffe4c7a7,ENCR
ModelSet.cmodel,proj_f97f954c,driver-right,c42343264c884ff2a0ca3fee8fc81997,CAN_1,1b34489764f14cb29d94b43d7157132a,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_f97f954c,driver-right,c42343264c884ff2a0ca3fee8fc81997,LINE_1,47c1cac505c9455ca8fb712c095798d0,LINE,motor-right,639dde0162a3442489651066aaf9cdc7,LINE_1,c8e329d1f55c4146952c13724d31dcb0,LINE
ModelSet.cmodel,proj_f97f954c,driver-right,c42343264c884ff2a0ca3fee8fc81997,ENCR_1,1667de5c5b1e426db53afb3e419fb006,ENCR,motor-right,639dde0162a3442489651066aaf9cdc7,ENCR_1,464a96a51d25407a91f2c961b30d9412,ENCR
ModelSet.cmodel,proj_f97f954c,driver-lift,baa1c9403ec24ad4924283322ff4af95,CAN_1,ca2f4db3796447d0ab8f0f620095bd77,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_f97f954c,driver-lift,baa1c9403ec24ad4924283322ff4af95,LINE_1,3b957ea46b27441c80e0112123e2bc36,LINE,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,LINE_1,404c201670604c8c91da332f683e4598,LINE
ModelSet.cmodel,proj_f97f954c,driver-lift,baa1c9403ec24ad4924283322ff4af95,ENCR_1,71159e54ffe743fda65a868fca9ee1ca,ENCR,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,ENCR_1,6c4b0e925ddb4a2492a766f8dbc44ca0,ENCR
ModelSet.cmodel,proj_f97f954c,button-emc,82c4bc5d93dd40bfafc57e81773a6173,DO_1,f916b38c40384d2f87e3d112f8b89364,DO,IO module,07719f03c3634193aed300c01012bff3,DI_3,619f6a413586418a8f4f92948449710b,DI
ModelSet.cmodel,proj_f97f954c,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_1,f1cb8e9d1b55441fbad461ea95c7addb,DI,IO module,07719f03c3634193aed300c01012bff3,DO_2,028817e7eb5848069b3b179c16c966c8,DO
ModelSet.cmodel,proj_f97f954c,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_2,b249fb92ed564a96bd8bc3047cbb29e5,DI,IO module,07719f03c3634193aed300c01012bff3,DO_1,749fe2b61a9c412db8b9110c0b1565c8,DO
ModelSet.cmodel,proj_f97f954c,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_3,3ecc311d62ef4d9d86492b837a28d392,DI,IO module,07719f03c3634193aed300c01012bff3,DO_3,e0b750687eed407f8f3a8410186b38de,DO
ModelSet.cmodel,proj_f97f954c,charger,b55630cb09d44f65ad482e9202714f1b,DI_1,f1196b3c6b4a4f799178668e4c6bc536,DI,IO module,07719f03c3634193aed300c01012bff3,DO_4,567fb65b09a544e4a6064f8861ae6962,DO
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,RS485_1,c23c492ebcdd40a494ed18d76acf1de2,RS485,battery,7a4b80fe4af74d1ba1eaaa4c15bf44fa,RS485_1,3d480bc988254b778a05e55e76af725a,RS485
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_3,1b899f8c4907479490c373180475bda3,CAN,IO module,07719f03c3634193aed300c01012bff3,CAN_1,643edc5a6bcd4ec693ca70c48303c0e6,CAN
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_2,5f05424e8d8c4a9a979a821d85e58248,ETH
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_3,f8174a537b9843dabfd0619be5bd2f11,ETH
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera,349a2134e3494755a776854914f78c83,ETH_1,86b04af5fa9944819a700cfdcaa8aed9,ETH
ModelSet.cmodel,proj_f97f954c,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,laser-front,820decb04dd74f6480b7b9e6c8a2f7d8,ETH_1,28d197cffaff4f61b438bea3c487856d,ETH
ModelSet.cmodel,proj_f97f954c,IO module,07719f03c3634193aed300c01012bff3,DI_1,96ae90e3139e49fcbd2e19f46077159f,DI,up_sensor,f15c4d21510248cb8e947b8e21641d8e,DO_1,550ebe65c88c4394955ca69e536ef96c,DO
ModelSet.cmodel,proj_f97f954c,IO module,07719f03c3634193aed300c01012bff3,DI_2,3848b724a8b84ca9800a3256b3cc6a88,DI,down_sensor,b1c3076dbb1646e88f32b15258c59d58,DO_1,cb1182e2a2254e5da7975617b560620b,DO
ModelSet39.cmodel,proj_2edbbaf6,driver-left,82bd967322c54e888ef9aaf9752aded0,CAN_1,98fc774977934e07901ec799b7bffdaa,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39.cmodel,proj_2edbbaf6,driver-left,82bd967322c54e888ef9aaf9752aded0,LINE_1,8dd9d94bb87c4b578c653b4edc461c97,LINE,motor-left,13e6b0ff93bc49e2a89a214744cae88b,LINE_1,a04a03ca08d945cb8d01e2af8214e097,LINE
ModelSet39.cmodel,proj_2edbbaf6,driver-left,82bd967322c54e888ef9aaf9752aded0,ENCR_1,322245d559a54878a3dc6e305d4dfca7,ENCR,motor-left,13e6b0ff93bc49e2a89a214744cae88b,ENCR_1,1a181dc1be834800b49c0873ffe4c7a7,ENCR
ModelSet39.cmodel,proj_2edbbaf6,driver-right,c42343264c884ff2a0ca3fee8fc81997,CAN_1,1b34489764f14cb29d94b43d7157132a,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39.cmodel,proj_2edbbaf6,driver-right,c42343264c884ff2a0ca3fee8fc81997,LINE_1,47c1cac505c9455ca8fb712c095798d0,LINE,motor-right,639dde0162a3442489651066aaf9cdc7,LINE_1,c8e329d1f55c4146952c13724d31dcb0,LINE
ModelSet39.cmodel,proj_2edbbaf6,driver-right,c42343264c884ff2a0ca3fee8fc81997,ENCR_1,1667de5c5b1e426db53afb3e419fb006,ENCR,motor-right,639dde0162a3442489651066aaf9cdc7,ENCR_1,464a96a51d25407a91f2c961b30d9412,ENCR
ModelSet39.cmodel,proj_2edbbaf6,driver-lift,baa1c9403ec24ad4924283322ff4af95,CAN_1,ca2f4db3796447d0ab8f0f620095bd77,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39.cmodel,proj_2edbbaf6,driver-lift,baa1c9403ec24ad4924283322ff4af95,LINE_1,3b957ea46b27441c80e0112123e2bc36,LINE,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,LINE_1,404c201670604c8c91da332f683e4598,LINE
ModelSet39.cmodel,proj_2edbbaf6,driver-lift,baa1c9403ec24ad4924283322ff4af95,ENCR_1,71159e54ffe743fda65a868fca9ee1ca,ENCR,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,ENCR_1,6c4b0e925ddb4a2492a766f8dbc44ca0,ENCR
ModelSet39.cmodel,proj_2edbbaf6,button-emc,82c4bc5d93dd40bfafc57e81773a6173,DO_1,f916b38c40384d2f87e3d112f8b89364,DO,IO module,07719f03c3634193aed300c01012bff3,DI_1,96ae90e3139e49fcbd2e19f46077159f,DI
ModelSet39.cmodel,proj_2edbbaf6,up_sensor,8e3dc6a323dd4e8bbb77249ebf7d49cd,DO_1,31deea6872314737a9a8e1502d33dff7,DO,IO module,07719f03c3634193aed300c01012bff3,DI_2,3848b724a8b84ca9800a3256b3cc6a88,DI
ModelSet39.cmodel,proj_2edbbaf6,down_sensor,2417eb55bcaf4d1eab14d9517f3d27ad,DO_1,9ddeb1f7a0d74d42be115b85ff101445,DO,IO module,07719f03c3634193aed300c01012bff3,DI_3,619f6a413586418a8f4f92948449710b,DI
ModelSet39.cmodel,proj_2edbbaf6,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_1,f1cb8e9d1b55441fbad461ea95c7addb,DI,IO module,07719f03c3634193aed300c01012bff3,DO_1,749fe2b61a9c412db8b9110c0b1565c8,DO
ModelSet39.cmodel,proj_2edbbaf6,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_2,b249fb92ed564a96bd8bc3047cbb29e5,DI,IO module,07719f03c3634193aed300c01012bff3,DO_2,028817e7eb5848069b3b179c16c966c8,DO
ModelSet39.cmodel,proj_2edbbaf6,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_3,3ecc311d62ef4d9d86492b837a28d392,DI,IO module,07719f03c3634193aed300c01012bff3,DO_3,e0b750687eed407f8f3a8410186b38de,DO
ModelSet39.cmodel,proj_2edbbaf6,charger,b55630cb09d44f65ad482e9202714f1b,DI_1,f1196b3c6b4a4f799178668e4c6bc536,DI,IO module,07719f03c3634193aed300c01012bff3,DO_4,567fb65b09a544e4a6064f8861ae6962,DO
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_3,1b899f8c4907479490c373180475bda3,CAN,IO module,07719f03c3634193aed300c01012bff3,CAN_1,643edc5a6bcd4ec693ca70c48303c0e6,CAN
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_2,5f05424e8d8c4a9a979a821d85e58248,ETH
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_3,f8174a537b9843dabfd0619be5bd2f11,ETH
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera,349a2134e3494755a776854914f78c83,ETH_1,86b04af5fa9944819a700cfdcaa8aed9,ETH
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera0,5cd062a3b2df4938b1c1a06a61645f1f,ETH_1,e79146c5a1054196b4a9e877109a8367,ETH
ModelSet39.cmodel,proj_2edbbaf6,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,laser-front,820decb04dd74f6480b7b9e6c8a2f7d8,ETH_1,28d197cffaff4f61b438bea3c487856d,ETH
0311新ModelSet.cmodel,proj_2860f72d,motor_right,73d95d1e1aa34e709fd47bcbf80ee3a9,ENCR_1,95925ca107384b1685ed7eaa5d2aac87,ENCR,driver_right,b54cac31887b432180bddd186026a19e,ENCR_1,5b51bf389d2343bfa7c447ff89e4c583,ENCR
0311新ModelSet.cmodel,proj_2860f72d,motor_right,73d95d1e1aa34e709fd47bcbf80ee3a9,LINE_1,2279682014b643848c6bdad1fc091b33,LINE,driver_right,b54cac31887b432180bddd186026a19e,LINE_1,c9e303ecc6bf4eb7bfe715d77b4b3bb2,LINE
0311新ModelSet.cmodel,proj_2860f72d,motor_left,06f72073f0134ad5b7c692ad7d1a25df,ENCR_1,8eb303c96dc4461dbbfdfc09f4d60509,ENCR,driver_left,37e3a7faf027483e9640947b18039c9f,ENCR_1,28552fe254694169b4dd115917a25852,ENCR
0311新ModelSet.cmodel,proj_2860f72d,motor_left,06f72073f0134ad5b7c692ad7d1a25df,LINE_1,ced413ff45ae4dc39709c4c03a08188f,LINE,driver_left,37e3a7faf027483e9640947b18039c9f,LINE_1,c458a14a2b694e0081e8ae6eae014c91,LINE
0311新ModelSet.cmodel,proj_2860f72d,driver_right,b54cac31887b432180bddd186026a19e,CAN_1,6bb35a01776e40b381c79de33e0f2ffd,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_2,d13fc0cfefec46b6ac7e1020fd7d89aa,CAN
0311新ModelSet.cmodel,proj_2860f72d,driver_left,37e3a7faf027483e9640947b18039c9f,CAN_1,9cf045b6b2f84f88966c0a780abadc0f,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_2,d13fc0cfefec46b6ac7e1020fd7d89aa,CAN
0311新ModelSet.cmodel,proj_2860f72d,driver_lift,c9b49c0591554aa1ab6378ee9c110cb7,CAN_1,514d3fd84f6442f5adf959b2551d3b41,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_2,d13fc0cfefec46b6ac7e1020fd7d89aa,CAN
0311新ModelSet.cmodel,proj_2860f72d,driver_lift,c9b49c0591554aa1ab6378ee9c110cb7,DO_1,e92c29acd94d45d2b1bf14af059c88fc,DO,motor_lift,ae6fd990b9ee4bd5ba8deca2273466c4,DI_1,5ef1664b6015441d84f7c17acf1fa582,DI
0311新ModelSet.cmodel,proj_2860f72d,driver_lift,c9b49c0591554aa1ab6378ee9c110cb7,DI_6,0d9855041d5b477db58d88235df66e7d,DI,proximitySensor_lift,aa49cf59439a4a53994bad7405f958c2,DO_1,adb9640f42e54b8c8e5ebdcbe64a0cad,DO
0311新ModelSet.cmodel,proj_2860f72d,driver_lift,c9b49c0591554aa1ab6378ee9c110cb7,LINE_1,fbc972c4d4754ea8ad330561055c6160,LINE,motor_lift,ae6fd990b9ee4bd5ba8deca2273466c4,LINE_1,01004313c4e84330a1dd06cb3025c1c3,LINE
0311新ModelSet.cmodel,proj_2860f72d,driver_lift,c9b49c0591554aa1ab6378ee9c110cb7,ENCR_1,16d865a570f4439b825fa6ded7c4a8d0,ENCR,motor_lift,ae6fd990b9ee4bd5ba8deca2273466c4,ENCR_1,aa43c77fb7cf45019f14fe6ad90e8119,ENCR
0311新ModelSet.cmodel,proj_2860f72d,driver_rotate,7ee6eb9a0f9c45e99bb1485953857d27,CAN_1,434d7245d16c4786bbde67ace734498b,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_2,d13fc0cfefec46b6ac7e1020fd7d89aa,CAN
0311新ModelSet.cmodel,proj_2860f72d,driver_rotate,7ee6eb9a0f9c45e99bb1485953857d27,DI_5,2fc11d1dd58c425d8f64aede085e45b9,DI,proximitySensor_rotate,677bae8ba52749799fec770d4fe8fea1,DO_1,d6e0cc10d3144d0db25257adaa9da380,DO
0311新ModelSet.cmodel,proj_2860f72d,driver_rotate,7ee6eb9a0f9c45e99bb1485953857d27,LINE_1,31ff5147888245c78fce94ca173ee629,LINE,motor_rotate,ebb6b9c4d0b7492eab6a4465571a8d93,LINE_1,96dcfe6d4e1e47a68c30d577d702fe92,LINE
0311新ModelSet.cmodel,proj_2860f72d,driver_rotate,7ee6eb9a0f9c45e99bb1485953857d27,ENCR_1,89e4c00c0fad4c4394a0adface4c7fa6,ENCR,motor_rotate,ebb6b9c4d0b7492eab6a4465571a8d93,ENCR_1,8a478add16c744dcab461e1f8155d629,ENCR
0311新ModelSet.cmodel,proj_2860f72d,slaveController,4fe7b9296202450392ec3bacbdb56e1d,CAN_1,0b08704149e64d9e93aabc5f4b09e548,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_3,bf3d2a8126694b019ae1ad7bbe13d200,CAN
0311新ModelSet.cmodel,proj_2860f72d,slaveController,4fe7b9296202450392ec3bacbdb56e1d,PZTB_1,258e54069910499d9cf5d3a8c829e176,PZTB,collision_front,64a445621fa7491581692e1f911f1887,PZTB_1,4f1a51e64e374d93b4dd4ce4c5662cd6,PZTB
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,CAN_1,09d9f2d533ce4616b1f2e3c10b379c65,CAN,MainController,5698c56e9f3140f7966114b707e5083c,CAN_3,bf3d2a8126694b019ae1ad7bbe13d200,CAN
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_1,7dae1ea5cd38476fa1a60382daea20e9,DO,lamp_SS,b08d677d084844c0b7e21abcc398440d,DI_1,94b7186d4ce24da2a1d877432d2ccf9e,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_2,3d2fd654e84d4da3adbc69f3eefa9651,DO,lamp_mode,b7480cbf4a1c4b97817d8c1bd1352ac5,DI_1,9d634221f5074529ab9ea326742065da,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_3,d56fdce637cb410ca48e45ceefe2db30,DO,lamp_left,8bb8d2d018574c46bcce797cbe579e2f,DI_2,baffef59d5df40c7b631b62c6845330e,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_4,e2b3bb1c03404cadbcc60af6b515a424,DO,lamp_left,8bb8d2d018574c46bcce797cbe579e2f,DI_1,6c824a9657b24bb4aaa1cfd40845397a,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_5,aa884699573749559bd2ed6c9d629315,DO,lamp_left,8bb8d2d018574c46bcce797cbe579e2f,DI_3,77485fb518414db99b86610ba5c0002f,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_6,52c7d1689c2142028382500cbb6fb16b,DO,lamp_right,f56d5d122b084327801f7b5da6261234,DI_2,cbb76427d394474fbc4bcfad47971f21,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_7,b9b12c6245c946f092fe172e9bfe3760,DO,lamp_right,f56d5d122b084327801f7b5da6261234,DI_1,f16ed9b2cec14bd7a7482a2e9fb8744a,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_8,d8bc09cdd63d4e4eb1dc049634ad75a0,DO,lamp_right,f56d5d122b084327801f7b5da6261234,DI_3,af1c8842909540b39959cfb09b141a7f,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DO_9,998d12040fe24130b5295f245b54b0ea,DO,warninglight,c95a35badc344b2e8dad9b11451528e0,DI_1,303a1fabe4a3423084da57d4142be5ef,DI
0311新ModelSet.cmodel,proj_2860f72d,safety_slaveController,9e9bb8ee0f2e4d4abb2b57c4078ae1c2,DI_11,b99e92c24ff84be5b60554b979785631,DI,button_SS,85c6f337fed24484b4ead509f61bcdf4,DO_1,7e20cf76e00c4620a5f320f3ae7c949b,DO
