file,projectId,moduleName,moduleDesc,groupName,mainModuleType,mainModuleTypeDesc,subModuleType,subModuleTypeDesc,interfaceCount,mount_locCoordX,mount_locCoordY,mount_locCoordZ,mount_locCoordROLL,mount_locCoordPITCH,mount_locCoordYAW
7米四舵轮_260418.cmodel,proj_35a0b82a,wheel-back-left,steering_wheel_Steerwheel ,wheel-back-left,driveWheel,,horizontalSteerWheel,,0,-2175.0,766.0,50.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_driver_front_left,步科,turn_driver_front_left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,walk_driver_wheel_front_right,步科,walk_driver_wheel_front_right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_driver_wheel_front_right,步科,turn_driver_wheel_front_right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,walk_driver_wheel_back_left,步科,walk_driver_wheel_back_left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_driver_wheel_back_left,步科,turn_driver_wheel_back_left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_driver_back_right,步科,turn_driver_back_right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_motor_front_left,步科电机,turn_motor_front_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,walk_motor_wheel_front_right,步科电机,walk_motor_wheel_front_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_motor_wheel_front_right,步科电机,turn_motor_wheel_front_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,walk_motor_wheel_back_left,步科电机,walk_motor_wheel_back_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_motor_wheel_back_left,步科电机,turn_motor_wheel_back_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,turn_motor_back_right,步科电机,turn_motor_back_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,2720.0,-130.0,50.0,0.0,0.0,90.0
7米四舵轮_260418.cmodel,proj_35a0b82a,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,IO module 110,,IO module 110,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,IO module 111,,IO module 111,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,collision,通用压电碰撞条,collision,sensor,"
",collisionPize,"",1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,up_limit1,通用光电开关,up_limit1,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,down_limit1,通用光电开关,down_limit1,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,up_limit2,通用光电开关,up_limit2,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,down_limit2,通用光电开关,down_limit2,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,UP-RELAY1,通用DO器件,UP-RELAY1,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,DOWN-RELAY1,通用DO器件,DOWN-RELAY1,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,UP-RELAY2,通用DO器件,UP-RELAY2,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,DOWN-RELAY2,通用DO器件,DOWN-RELAY2,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,EmergencyStop,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",EmergencyStop,button,,subButton,,1,2700.0,166.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,auto_manual,通用按钮,auto_manual,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_ahead,通用按钮,ho_ahead,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_back,通用按钮,ho_back,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_left,通用按钮,ho_left,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_right,通用按钮,ho_right,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_turn_left,通用按钮,ho_turn_left,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_turn_right,通用按钮,ho_turn_right,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_lift_up,通用按钮,ho_lift_up,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,ho_lift_down,通用按钮,ho_lift_down,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,DHlaser,,DHlaser,sensor,"
",laser,,1,3300.0,1115.0,300.0,0.0,0.0,45.0
7米四舵轮_260418.cmodel,proj_35a0b82a,BZ_laser,,BZ_laser,sensor,"
",laser,,1,-3300.0,-1115.0,300.0,0.0,0.0,-135.0
7米四舵轮_260418.cmodel,proj_35a0b82a,battery,"U铁锂AGV电池,48V24Ah,主副190*133*162,A/Molex/β",battery,battery,,subBattery,,3,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,charger,通用充电继电器,charger,battery,,charge,,1,-3495.0,0.0,300.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,screen,通用显示屏,screen,screen,,subScreen,,2,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,speaker,R-MV-83139-Speak扬声器组件,speaker,audio,,audioOut,,1,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,lamp_left,通用灯带,lamp_left,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,lamp_right,通用灯带,lamp_right,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,wheel-front-left,通用可控转向轮,wheel-front-left,driveWheel,,weakTurnWheel,,0,2175.0,766.0,50.0,0.0,0.0,0.0
7米四舵轮_260418.cmodel,proj_35a0b82a,wheel-back-right,通用可控转向轮,wheel-back-right,driveWheel,,weakTurnWheel,,0,-2175.0,-766.0,50.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,chassis_diff,通用底盘,chassis_diff,chassis,底盘,diffChassis,差速底盘,0,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,driveWheel_1,,driveWheel_1,driveWheel,驱动轮,diffWheel,差速轮组,0,0.0,500.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,driver_1,,driver_1,driver,驱动器,subDriver,驱动器,0,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,walkMotor_1,,walkMotor_1,driver,驱动器,PMSMMotor,永磁同步电机,0,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,driveWheel_2,,driveWheel_2,driveWheel,驱动轮,diffWheel,差速轮组,0,0.0,-500.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,driver_2,,driver_2,driver,驱动器,subDriver,驱动器,0,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,walkMotor_2,,walkMotor_2,driver,驱动器,PMSMMotor,永磁同步电机,0,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,MCPU-RA-MC-R318BN,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,MCPU-RA-MC-R318BN,mainCPU,核心主控,subMainCPU,主控制器,11,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,IO-lnterface board,,IO-lnterface board,extendedlnterface,接口扩展模块,IOModule,接口扩展模块,20,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,laser_0,"激光雷达,MR-LS-05H-N4017,16m@10%,270°",laser_0,sensor,感知传感器,laser,激光传感器,2,-500.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,laser_1,"激光雷达,MR-LS-05H-N4017,16m@10%,270°",laser_1,sensor,感知传感器,laser,激光传感器,2,500.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,battery,U-BAT-LFP-480024-F1-Aa-C0,battery,battery,能量电池,subBattery,U-BAT-LFP-480024-F1-Aa-C0,3,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,emc,通用按钮,emc,button,交互按钮,subButton,通用按钮,1,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,start,通用按钮,start,button,交互按钮,subButton,通用按钮,1,0.0,0.0,0.0,0.0,0.0,0.0
proj_robot01_mocmdhzf_packed (4).cmodel,proj_52c7da75,reset,通用按钮,reset,button,交互按钮,subButton,通用按钮,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,chassis_steer,双舵轮底盘,chassis_steer,chassis,,steerChassis,,0,,,,,,
AoBo1.cmodel,proj_f6585928,driver_BR_left,步科,driver_BR_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,driver_BR_right,步科,driver_BR_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,driver_FL_right,步科,driver_FL_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,driver_FL_left,步科,driver_FL_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Steerwheel_BR,轮子,Steerwheel_BR,driveWheel,,diffSteerWheel,,0,545.0,640.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Steerwheel_FL,轮子,Steerwheel_FL,driveWheel,,diffSteerWheel,,0,-545.0,-640.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,0.0,-215.0,100.0,0.0,0.0,90.0
AoBo1.cmodel,proj_f6585928,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,IO module0,,IO module0,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,laser,通用激光,laser,sensor,"
",laser,,1,389.6800000000003,-596.55,1946.5,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,FL_Encoder,绝对式编码器,FL_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,BR_Encoder,绝对式编码器,BR_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,smart camera,,smart camera,sensor,"
",codeReader,,1,0.0,0.0,0.0,0.0,0.0,-90.0
AoBo1.cmodel,proj_f6585928,up_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",up_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,down_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",down_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,CB_Back,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,CB_Front,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,CB_Back_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,CB_Front_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,DoorFrame_origin,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_origin,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,DoorFrame_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,driver_DoorFrame,步科,driver_DoorFrame,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,motor_DoorFrame,舵轮,motor_DoorFrame,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,DoorFrame_Encoder,通用拉线编码器,DoorFrame_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,UpDown_Encoder,通用拉线编码器,UpDown_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,laser_350,DJ,laser_350,sensor,"
",3DLaser,,1,0.0,-417.05,950.0,0.0,-180.0,-90.0
AoBo1.cmodel,proj_f6585928,motor_BR_left,步科电机,motor_BR_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,motor_BR_right,步科电机,motor_BR_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,motor_FL_left,步科电机,motor_FL_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,motor_FL_right,舵轮,motor_FL_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,button,通用按钮,button,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,BR_left_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_left_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,BR_right_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_right_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,comDo,,comDo,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Oil_pump_up,,Oil_pump_up,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Oil_pump_down,,Oil_pump_down,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Charging_relay,,Charging_relay,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,Oil_main_switch,,Oil_main_switch,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,laser_left,蓝海激光,laser_left,sensor,"
",laser,,1,-692.0,790.0,265.0,0.0,0.0,135.0
AoBo1.cmodel,proj_f6585928,laser_right,蓝海激光,laser_right,sensor,"
",laser,,1,692.0,-780.0,265.0,0.0,0.0,-45.0
AoBo1.cmodel,proj_f6585928,screen,KINCO显示屏,screen,screen,,subScreen,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,speaker,R-MV-83139-Speak扬声器组件,speaker,audio,,audioOut,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo1.cmodel,proj_f6585928,battery,明唐电池(聚云协议),battery,battery,,subBattery,,3,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,chassis_steer,双舵轮底盘,chassis_steer,chassis,,steerChassis,,0,,,,,,
AoBo3.cmodel,proj_f446a19c,driver_BR_left,步科,driver_BR_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,driver_BR_right,步科,driver_BR_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,driver_FL_right,步科,driver_FL_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,driver_FL_left,步科,driver_FL_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Steerwheel_BR,轮子,Steerwheel_BR,driveWheel,,diffSteerWheel,,0,545.0,640.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Steerwheel_FL,轮子,Steerwheel_FL,driveWheel,,diffSteerWheel,,0,-545.0,-640.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,0.0,-215.0,100.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,IO module0,,IO module0,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,laser,通用激光,laser,sensor,"
",laser,,1,389.6800000000003,-596.55,2495.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,FL_Encoder,绝对式编码器,FL_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,BR_Encoder,绝对式编码器,BR_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,smart camera,,smart camera,sensor,"
",codeReader,,1,0.0,0.0,0.0,0.0,0.0,-90.0
AoBo3.cmodel,proj_f446a19c,down_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",down_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,up_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",up_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,CB_Back,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,CB_Front,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,CB_Back_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,CB_Front_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,DoorFrame_origin,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_origin,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,DoorFrame_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,driver_DoorFrame,步科,driver_DoorFrame,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,motor_DoorFrame,舵轮,motor_DoorFrame,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,DoorFrame_Encoder,通用拉线编码器,DoorFrame_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,UpDown_Encoder,通用拉线编码器,UpDown_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,laser_350,DJ,laser_350,sensor,"
",3DLaser,,1,0.0,-417.05,950.0,0.0,180.0,-90.0
AoBo3.cmodel,proj_f446a19c,motor_BR_left,步科电机,motor_BR_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,motor_BR_right,步科电机,motor_BR_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,motor_FL_left,步科电机,motor_FL_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,motor_FL_right,舵轮,motor_FL_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,button,通用按钮,button,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,BR_left_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_left_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,BR_right_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_right_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,comDo,,comDo,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Oil_pump_up,,Oil_pump_up,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Oil_pump_down,,Oil_pump_down,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Charging_relay,,Charging_relay,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,Oil_main_switch,,Oil_main_switch,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,laser_left,蓝海激光,laser_left,sensor,"
",laser,,1,-692.0,780.0,100.0,0.0,0.0,135.0
AoBo3.cmodel,proj_f446a19c,laser_right,蓝海激光,laser_right,sensor,"
",laser,,1,692.0,-780.0,100.0,0.0,0.0,-45.0
AoBo3.cmodel,proj_f446a19c,screen,KINCO显示屏,screen,screen,,subScreen,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,speaker,R-MV-83139-Speak扬声器组件,speaker,audio,,audioOut,,1,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,battery,通用电池,battery,battery,,subBattery,,3,0.0,0.0,0.0,0.0,0.0,0.0
AoBo3.cmodel,proj_f446a19c,collision,aobo碰撞条,collision,sensor,"
",collisionPize,"",1,0.0,0.0,0.0,0.0,0.0,0.0
BackupTemp.cmodel,proj_bdc08b3d,chassis_steer,,chassis_steer,chassis,,steerChassis,,0,,,,,,
BackupTemp.cmodel,proj_bdc08b3d,wheel-front-right,steering_wheel_Steerwheel ,wheel-front-right,driveWheel,,horizontalSteerWheel,,0,2175.0,-766.0,50.0,0.0,0.0,0.0
BackupTemp.cmodel,proj_bdc08b3d,wheel-back-left,steering_wheel_Steerwheel ,wheel-back-left,driveWheel,,horizontalSteerWheel,,0,-2175.0,766.0,50.0,0.0,0.0,0.0
BackupTemp.cmodel,proj_bdc08b3d,turn_driver_front_left,步科,turn_driver_front_left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
